global_idx,entropy,correct,true_cls_nm,set_size,is_multi,loc_score
6845,0.121426955,1,DME,1,0,0.5264469981193542
6846,0.07202685,1,DME,1,0,0.5786652565002441
6847,0.06702911,1,DME,1,0,0.736940324306488
6849,0.32957405,1,DME,1,0,0.7173699140548706
6850,0.09253575,1,DME,1,0,0.5690617561340332
6851,0.074538745,1,DME,1,0,0.7411859035491943
6852,0.008436262,1,DME,1,0,0.45705750584602356
6856,0.016810652,1,DME,1,0,0.5500864386558533
6857,0.08375528,1,DME,1,0,0.7249740362167358
6859,0.2943257,1,DME,1,0,0.6093716025352478
6867,0.016029121,1,DME,1,0,0.559194803237915
6869,0.17149639,1,DME,1,0,0.294430136680603
6871,0.060695644,1,DME,1,0,0.655534029006958
6872,0.41105193,1,DME,1,0,0.7003779411315918
6873,0.12092169,1,DME,1,0,0.35492879152297974
6875,0.0599485,1,DME,1,0,0.8133095502853394
6876,0.2345277,1,DME,1,0,0.704937756061554
6879,0.1324634,1,DME,1,0,0.6837853789329529
6884,0.10565899,1,DME,1,0,0.5191824436187744
6885,0.03174001,1,DME,1,0,0.6080607771873474
6886,0.15578306,1,DME,1,0,0.6111829280853271
6887,0.14140444,1,DME,1,0,0.6914941668510437
6888,0.04890985,1,DME,1,0,0.6320071816444397
6889,0.0644955,1,DME,1,0,0.6282486915588379
6891,0.24791422,1,DME,1,0,0.6598294377326965
6893,0.03706718,1,DME,1,0,0.7578768134117126
6895,0.11276007,1,DME,1,0,0.7005941271781921
6899,0.01810054,1,DME,1,0,0.4477427005767822
6900,0.07821834,1,DME,1,0,0.7677825689315796
6902,0.054496784,1,DME,1,0,0.596960186958313
6904,0.020839937,1,DME,1,0,0.6203612089157104
6906,0.033105645,1,DME,1,0,0.530973494052887
6910,0.044336423,1,DME,1,0,0.7912110090255737
6911,0.056516305,1,DME,1,0,0.6959992051124573
6915,0.0022746907,1,DME,1,0,0.5876943469047546
6920,0.033010848,1,DME,1,0,0.6184514760971069
6921,0.08169052,1,DME,1,0,0.6380974054336548
6925,0.016865747,1,DME,1,0,0.5728932619094849
6930,0.016641077,1,DME,1,0,0.5662769079208374
6933,0.08740559,1,DME,1,0,0.5067781209945679
6934,0.21592188,1,DME,1,0,0.4662614166736603
6936,0.07510094,1,DME,1,0,0.7189855575561523
6937,0.027668457,1,DME,1,0,0.5521883368492126
6938,0.02959941,1,DME,1,0,0.4830491840839386
6939,0.032579668,1,DME,1,0,0.5556750893592834
6941,0.016827252,1,DME,1,0,0.4959067404270172
6942,0.10333074,1,DME,1,0,0.6688535213470459
6943,0.0064321402,1,DME,1,0,0.7058717012405396
6945,0.047429357,1,DME,1,0,0.6599671244621277
6946,0.6197796,1,DME,2,1,0.4602753818035126
6955,0.09900978,1,DME,1,0,0.6325199007987976
6957,0.14687362,1,DME,1,0,0.6724600195884705
6958,0.16289733,1,DME,1,0,0.5142320394515991
6961,0.29033077,1,DME,1,0,0.6113459467887878
6963,0.03824913,1,DME,1,0,0.2785412073135376
6966,0.2772656,1,DME,1,0,0.45749205350875854
6967,0.28023475,1,DME,1,0,0.6657387614250183
6969,0.038291402,1,DME,1,0,0.5068192481994629
6975,0.05438501,1,DME,1,0,0.4832081198692322
6977,0.01617203,1,DME,1,0,0.5507351756095886
6978,0.61702585,0,DME,2,1,0.6021384596824646
6979,0.050125882,1,DME,1,0,0.6571676135063171
6980,0.14272676,1,DME,1,0,0.548797607421875
6985,0.05904586,1,DME,1,0,0.5972543358802795
6990,0.16887148,1,DME,1,0,0.5725054740905762
6992,0.06308724,1,DME,1,0,0.5262707471847534
6994,0.4366808,1,DME,1,0,0.41590407490730286
6995,0.695626,1,DME,2,1,0.8524388670921326
6996,0.3775614,1,DME,1,0,0.5322209596633911
7000,0.082198136,1,DME,1,0,0.3085506856441498
7005,0.2940456,1,DME,1,0,0.2396717369556427
7006,0.27501845,1,DME,1,0,0.5195520520210266
7008,0.1800592,1,DME,1,0,0.43036001920700073
7011,0.05429079,1,DME,1,0,0.736732542514801
7014,0.06790882,1,DME,1,0,0.7191396951675415
7015,0.1703205,1,DME,1,0,0.4657280147075653
7016,0.023649458,1,DME,1,0,0.445606529712677
7017,0.28587127,1,DME,1,0,0.5872429609298706
7020,0.12854244,1,DME,1,0,0.7115054130554199
7022,0.052924156,1,DME,1,0,0.41114717721939087
7024,0.04800628,1,DME,1,0,0.6494946479797363
7028,0.19532579,1,DME,1,0,0.6105654835700989
7029,0.10506438,1,DME,1,0,0.7030142545700073
7034,0.046498317,1,DME,1,0,0.5895798206329346
7035,0.09496752,1,DME,1,0,0.6736247539520264
7036,0.041344948,1,DME,1,0,0.5923632979393005
7039,0.181704,1,DME,1,0,0.6868222951889038
7044,0.025828369,1,DME,1,0,0.6232909560203552
7045,0.119556814,1,DME,1,0,0.6044626832008362
7047,0.054012477,1,DME,1,0,0.6606004238128662
7048,0.03809081,1,DME,1,0,0.6715404987335205
7049,0.04641916,1,DME,1,0,0.6803865432739258
7051,0.011611316,1,DME,1,0,0.44423672556877136
7053,0.09168395,1,DME,1,0,0.42991676926612854
7058,0.031721972,1,DME,1,0,0.7358816266059875
7063,0.130224,1,DME,1,0,0.6306017637252808
7064,0.077607356,1,DME,1,0,0.392106294631958
7067,0.0745499,1,DME,1,0,0.4829920828342438
7069,0.17733416,1,DME,1,0,0.47576406598091125
7071,0.0061672735,1,DME,1,0,0.5540398955345154
7075,0.09152847,1,DME,1,0,0.4915160834789276
7076,0.20432593,1,DME,1,0,0.7304109930992126
7079,0.046663236,1,DME,1,0,0.5910159945487976
7081,0.19548012,1,DME,1,0,0.536909282207489
7082,0.04348034,1,DME,1,0,0.6670071482658386
7083,0.49845904,1,DME,1,0,0.13690853118896484
7084,0.08224317,1,DME,1,0,0.6556493043899536
7090,0.044068355,1,DME,1,0,0.7576614618301392
7091,0.09809028,1,DME,1,0,0.5610966682434082
7092,0.028592052,1,DME,1,0,0.49774685502052307
7094,0.0415466,1,DME,1,0,0.6227313280105591
7098,0.013384109,1,DME,1,0,0.5063497424125671
7101,0.049209192,1,DME,1,0,0.6544302701950073
7105,0.0144831985,1,DME,1,0,0.6327669024467468
7111,0.12523358,1,DME,1,0,0.44080886244773865
7112,0.068110615,1,DME,1,0,0.7016049027442932
7113,0.041364286,1,DME,1,0,0.5740194916725159
7114,0.19521117,1,DME,1,0,0.4221130311489105
7122,0.040230103,1,DME,1,0,0.6420029401779175
7134,0.019401915,1,DME,1,0,0.7030888795852661
7142,0.18784794,1,DME,1,0,0.5405899882316589
7147,0.08866467,1,DME,1,0,0.5833365321159363
7149,0.016648762,1,DME,1,0,0.5418960452079773
7151,0.212816,1,DME,1,0,0.5703830122947693
7154,0.18097153,1,DME,1,0,0.5869592428207397
7156,0.00038821404,1,DME,1,0,0.44981399178504944
7157,0.34806362,1,DME,1,0,0.6072568297386169
7161,0.066044606,1,DME,1,0,0.6238068342208862
7164,0.0050552688,1,DME,1,0,0.36868971586227417
7165,0.16728987,1,DME,1,0,0.7460361123085022
7169,0.051540054,1,DME,1,0,0.5843088030815125
7172,0.004653335,1,DME,1,0,0.5297823548316956
7175,0.052413777,1,DME,1,0,0.5469533205032349
7176,8.284815e-06,1,DME,1,0,0.3518711030483246
7178,0.14433637,1,DME,1,0,0.6816408634185791
7179,0.12506059,1,DME,1,0,0.6840973496437073
7182,0.030160287,1,DME,1,0,0.6204342842102051
7183,0.24785608,1,DME,1,0,0.6655779480934143
7185,0.017088639,1,DME,1,0,0.5984750986099243
7187,0.019666202,1,DME,1,0,0.5733405947685242
7189,0.008512159,1,DME,1,0,0.4621015787124634
7191,0.012723782,1,DME,1,0,0.4911784529685974
7195,0.5400585,1,DME,1,0,0.4557805359363556
7202,0.18203971,1,DME,1,0,0.5529331564903259
7203,0.028503602,1,DME,1,0,0.3927554488182068
7205,0.041771494,1,DME,1,0,0.6356411576271057
7208,0.09461698,1,DME,1,0,0.6972174048423767
7209,0.12870318,1,DME,1,0,0.7135257720947266
7212,0.017894974,1,DME,1,0,0.6757887005805969
7214,0.107718706,1,DME,1,0,0.6874558925628662
7215,0.019333443,1,DME,1,0,0.5751820206642151
7216,0.0719941,1,DME,1,0,0.7081186175346375
7219,0.0766251,1,DME,1,0,0.7565554976463318
7223,0.15647353,1,DME,1,0,0.6348337531089783
7231,1.2027148e-05,1,DME,1,0,0.680810272693634
7233,0.0034277416,1,DME,1,0,0.49610722064971924
7234,0.06203382,1,DME,1,0,0.7712572813034058
7237,0.037272975,1,DME,1,0,0.30922722816467285
7238,0.19176176,1,DME,1,0,0.7147213816642761
7240,0.15736401,1,DME,1,0,0.7121307253837585
7242,0.2822482,1,DME,1,0,0.59538733959198
7243,0.01519311,1,DME,1,0,0.6162369847297668
7251,0.111232735,1,DME,1,0,0.7952352166175842
7254,0.12247886,1,DME,1,0,0.7022092938423157
7256,0.06859696,1,DME,1,0,0.5500351786613464
7259,0.026000725,1,DME,1,0,0.7473270297050476
7260,0.046159524,1,DME,1,0,0.7507525682449341
7263,0.036930688,1,DME,1,0,0.6290540099143982
7264,0.12591086,1,DME,1,0,0.6475133299827576
7271,0.11567796,1,DME,1,0,0.4469583034515381
7272,0.12669563,1,DME,1,0,0.6912840008735657
7275,0.040278833,1,DME,1,0,0.5680304765701294
7276,0.59094644,1,DME,2,1,0.40316241979599
7279,0.089649156,1,DME,1,0,0.6337432265281677
7282,0.026565604,1,DME,1,0,0.6814622282981873
7283,0.16947211,1,DME,1,0,0.6387766003608704
7286,0.20586638,1,DME,1,0,0.7053475975990295
7289,0.068413034,1,DME,1,0,0.6212556958198547
7291,0.14607543,1,DME,1,0,0.6047855019569397
7292,0.037743576,1,DME,1,0,0.648830771446228
7297,0.082102746,1,DME,1,0,0.7095595002174377
7299,0.0024081264,1,DME,1,0,0.48880159854888916
7300,0.09651249,1,DME,1,0,0.6182767748832703
7301,0.024867946,1,DME,1,0,0.5061292052268982
7303,0.26905563,1,DME,1,0,0.6473246812820435
7306,0.16867614,1,DME,1,0,0.6384905576705933
7309,0.015639553,1,DME,1,0,0.5961982011795044
7311,0.025330663,1,DME,1,0,0.666326642036438
7313,0.023314208,1,DME,1,0,0.5558264255523682
7314,0.10223922,1,DME,1,0,0.675325870513916
7316,0.06639544,1,DME,1,0,0.13441139459609985
7317,0.079895355,1,DME,1,0,0.687644898891449
7319,0.02636682,1,DME,1,0,0.37154021859169006
7320,0.06272158,1,DME,1,0,0.6418933272361755
7323,0.008093738,1,DME,1,0,0.6463413834571838
7327,0.09926714,1,DME,1,0,0.5952334403991699
7329,0.015331749,1,DME,1,0,0.7322087287902832
7330,0.18402895,1,DME,1,0,0.6111465096473694
7334,0.05157824,1,DME,1,0,0.6612643599510193
7336,0.045838762,1,DME,1,0,0.6081275939941406
7342,0.09798287,1,DME,1,0,0.6647549271583557
7345,0.089754485,1,DME,1,0,0.5482302904129028
7349,0.106999636,1,DRUSEN,1,0,0.6995580196380615
7352,0.31358832,1,DRUSEN,1,0,0.6345018744468689
7353,0.5501685,1,DRUSEN,2,1,0.5851428508758545
7354,0.6053762,1,DRUSEN,2,1,0.6971139311790466
7360,0.5279763,0,DRUSEN,2,1,0.5124245882034302
7362,0.17754166,1,DRUSEN,1,0,0.7330269813537598
7363,0.25159,1,DRUSEN,1,0,0.47777315974235535
7364,0.26891497,1,DRUSEN,1,0,0.692102313041687
7365,0.2048289,1,DRUSEN,1,0,0.7470261454582214
7369,0.36123562,1,DRUSEN,1,0,0.8770560622215271
7370,0.37880877,1,DRUSEN,1,0,0.3783144950866699
7371,0.20806882,1,DRUSEN,1,0,0.5241495966911316
7377,0.24018137,1,DRUSEN,1,0,0.4902169704437256
7380,0.15855972,1,DRUSEN,1,0,0.6882600784301758
7381,0.71684986,1,DRUSEN,2,1,0.4310922920703888
7384,0.52684975,1,DRUSEN,2,1,0.6717807054519653
7386,0.42351595,1,DRUSEN,1,0,0.594548761844635
7387,0.19715188,1,DRUSEN,1,0,0.707476794719696
7388,0.6655019,1,DRUSEN,2,1,0.658768892288208
7391,0.31930324,1,DRUSEN,1,0,0.6948626041412354
7394,0.24790801,1,DRUSEN,1,0,0.7713964581489563
7395,0.41975838,1,DRUSEN,1,0,0.6837332248687744
7398,0.71895874,1,DRUSEN,2,1,0.5474249720573425
7399,0.5729168,1,DRUSEN,2,1,0.7847697734832764
7400,0.2072347,1,DRUSEN,1,0,0.6784611940383911
7401,0.19950864,1,DRUSEN,1,0,0.6018391847610474
7407,0.25957745,1,DRUSEN,1,0,0.7263779044151306
7408,0.16902514,1,DRUSEN,1,0,0.5945703387260437
7411,0.31051648,0,DRUSEN,1,0,0.33515462279319763
7413,0.31174916,1,DRUSEN,1,0,0.596953809261322
7417,0.04858453,1,DRUSEN,1,0,0.6879163980484009
7418,0.46838143,1,DRUSEN,1,0,0.5782003998756409
7419,0.3336017,1,DRUSEN,1,0,0.6537331938743591
7421,0.33058777,1,DRUSEN,1,0,0.7039014101028442
7422,0.43881774,1,DRUSEN,1,0,0.5508063435554504
7423,0.47447655,1,DRUSEN,1,0,0.6857073903083801
7426,0.5000592,1,DRUSEN,1,0,0.6717349290847778
7427,0.26227656,1,DRUSEN,1,0,0.6441120505332947
7438,0.35881335,1,DRUSEN,1,0,0.7697327136993408
7439,0.6355984,0,DRUSEN,2,1,0.5370906591415405
7443,0.18240872,1,DRUSEN,1,0,0.6112242937088013
7445,0.31224683,1,DRUSEN,1,0,0.6461126208305359
7446,0.4559186,1,DRUSEN,1,0,0.6020919680595398
7448,0.4800006,1,DRUSEN,1,0,0.6624775528907776
7449,0.71778846,1,DRUSEN,2,1,0.5684789419174194
7451,0.16330579,1,DRUSEN,1,0,0.7883691787719727
7454,0.3079632,1,DRUSEN,1,0,0.4530726373195648
7455,0.29741016,1,DRUSEN,1,0,0.21839255094528198
7460,0.5817136,1,DRUSEN,2,1,0.61629319190979
7461,0.3602206,1,DRUSEN,1,0,0.8221265077590942
7462,0.17673737,1,DRUSEN,1,0,0.7737697958946228
7464,0.24512282,1,DRUSEN,1,0,0.7178128957748413
7469,0.1704467,1,DRUSEN,1,0,0.798488438129425
7477,0.39024812,1,DRUSEN,1,0,0.5393180251121521
7482,0.121449195,1,DRUSEN,1,0,0.7235485911369324
7487,0.32043988,1,DRUSEN,1,0,0.7875338792800903
7488,0.7042712,1,DRUSEN,2,1,0.4766087234020233
7489,0.22734877,1,DRUSEN,1,0,0.7878391742706299
7492,0.38006595,1,DRUSEN,1,0,0.7033730149269104
7493,0.34524372,1,DRUSEN,1,0,0.716985285282135
7494,0.17487472,1,DRUSEN,1,0,0.7966057062149048
7495,0.30413598,1,DRUSEN,1,0,0.6718541979789734
7496,0.45479783,1,DRUSEN,1,0,0.5440208315849304
7500,0.15060998,1,DRUSEN,1,0,0.6037236452102661
7505,0.4725624,1,DRUSEN,1,0,0.7157666087150574
7506,0.18464664,1,DRUSEN,1,0,0.6706485748291016
7507,0.23325829,1,DRUSEN,1,0,0.5254719853401184
7508,0.21184033,1,DRUSEN,1,0,0.7330825328826904
7513,0.1572761,1,DRUSEN,1,0,0.5634821057319641
7514,0.4939905,1,DRUSEN,1,0,0.5664168000221252
7515,0.14186378,1,DRUSEN,1,0,0.45428624749183655
7516,0.5984833,0,DRUSEN,1,0,0.6480283737182617
7526,0.265442,1,DRUSEN,1,0,0.7339644432067871
7527,0.6809317,1,DRUSEN,2,1,0.691002368927002
7528,0.6402305,1,DRUSEN,2,1,0.7837070822715759
7530,0.45334342,1,DRUSEN,1,0,0.3963949680328369
7534,0.41504267,1,DRUSEN,1,0,0.5210171937942505
7540,0.5917468,1,DRUSEN,2,1,0.6660553216934204
7544,0.6150518,1,DRUSEN,2,1,0.44574975967407227
7546,0.08172222,0,DRUSEN,1,0,0.0
7550,0.56996894,1,DRUSEN,2,1,0.8018225431442261
7552,0.2495196,1,DRUSEN,1,0,0.7517728805541992
7556,0.09728159,1,DRUSEN,1,0,0.6741518378257751
7558,0.4681941,1,DRUSEN,1,0,0.6819771528244019
7561,0.10120216,0,DRUSEN,1,0,0.0
7563,0.308381,1,DRUSEN,1,0,0.705963671207428
7564,0.34094948,0,DRUSEN,1,0,0.9731049537658691
7568,0.44698045,1,DRUSEN,1,0,0.7634310126304626
7572,0.19398709,1,DRUSEN,1,0,0.6013088822364807
7573,0.44386983,0,DRUSEN,1,0,0.9741324782371521
7574,0.2934606,1,DRUSEN,1,0,0.7672731280326843
7577,0.69656,0,DRUSEN,2,1,0.7444483041763306
7580,0.34584624,1,DRUSEN,1,0,0.7034399509429932
7581,0.08334662,1,DRUSEN,1,0,0.6942490935325623
7582,0.124472104,1,DRUSEN,1,0,0.7520219683647156
7583,0.5080723,1,DRUSEN,1,0,0.47084474563598633
7585,0.40989676,1,DRUSEN,1,0,0.5470160245895386
7590,0.585208,1,DRUSEN,2,1,0.5103020668029785
7597,0.18608941,1,DRUSEN,1,0,0.5850997567176819
7601,0.19782296,1,DRUSEN,1,0,0.6864904761314392
7605,0.10860751,1,DRUSEN,1,0,0.6435722708702087
7608,0.036558174,1,DRUSEN,1,0,0.7071278095245361
7610,0.532858,1,DRUSEN,2,1,0.7379167675971985
7612,0.12284125,1,DRUSEN,1,0,0.7042161822319031
7618,0.61361426,1,DRUSEN,2,1,0.6193874478340149
7620,0.48287305,1,DRUSEN,1,0,0.5466649532318115
7622,0.69976735,0,DRUSEN,2,1,0.7883102297782898
7624,0.3323927,1,DRUSEN,1,0,0.610364556312561
7625,0.5901596,1,DRUSEN,2,1,0.6847992539405823
7628,0.20898128,1,DRUSEN,1,0,0.5288176536560059
7631,0.06481048,1,DRUSEN,1,0,0.6820993423461914
7632,0.21716268,1,DRUSEN,1,0,0.5223703980445862
7635,0.16971779,1,DRUSEN,1,0,0.4094677269458771
7637,0.39901814,1,DRUSEN,1,0,0.4802209734916687
7638,0.42619237,1,DRUSEN,1,0,0.6514983177185059
7639,0.483353,1,DRUSEN,1,0,0.7872639298439026
7640,0.5104126,1,DRUSEN,1,0,0.6254559755325317
7642,0.43927854,1,DRUSEN,1,0,0.7979604601860046
7646,0.54023504,1,DRUSEN,2,1,0.4759325683116913
7649,0.31731004,1,DRUSEN,1,0,0.8114160299301147
7650,0.20550111,1,DRUSEN,1,0,0.49052125215530396
7651,0.14931463,1,DRUSEN,1,0,0.7544026970863342
7656,0.34417403,1,DRUSEN,1,0,0.7779161334037781
7658,0.5033011,1,DRUSEN,2,1,0.6483293771743774
7661,0.65565246,1,DRUSEN,2,1,0.6132335662841797
7666,0.36933056,1,DRUSEN,1,0,0.46477243304252625
7667,0.12598284,1,DRUSEN,1,0,0.5559009909629822
7671,0.1232779,1,DRUSEN,1,0,0.6790774464607239
7674,0.25466627,1,DRUSEN,1,0,0.5221973657608032
7676,0.1242374,1,DRUSEN,1,0,0.6888129711151123
7677,0.52590156,1,DRUSEN,2,1,0.5651219487190247
7678,0.7007388,1,DRUSEN,2,1,0.5891405940055847
7680,0.52391833,1,DRUSEN,2,1,0.7745073437690735
7681,0.2912792,1,DRUSEN,1,0,0.7559364438056946
7683,0.28495654,1,DRUSEN,1,0,0.6943199634552002
7688,0.404607,1,DRUSEN,1,0,0.6148881912231445
7689,0.64556736,0,DRUSEN,2,1,0.4595920145511627
7691,0.3412401,1,DRUSEN,1,0,0.5287325382232666
7692,0.7220441,0,DRUSEN,2,1,0.7039127945899963
7695,0.70991623,1,DRUSEN,2,1,0.8868643045425415
7699,0.34618706,1,DRUSEN,1,0,0.5847498774528503
7702,0.312845,1,DRUSEN,1,0,0.778564989566803
7703,0.31449816,1,DRUSEN,1,0,0.7830234169960022
7706,0.47984067,1,DRUSEN,1,0,0.5816171169281006
7708,0.3402973,1,DRUSEN,1,0,0.7144074440002441
7711,0.26508018,1,DRUSEN,1,0,0.5923543572425842
7714,0.26606834,1,DRUSEN,1,0,0.4729308784008026
7716,0.19794159,1,DRUSEN,1,0,0.7692054510116577
7717,0.3503547,1,DRUSEN,1,0,0.5458465814590454
7719,0.37854338,1,DRUSEN,1,0,0.652320921421051
7723,0.38854018,1,DRUSEN,1,0,0.6814754605293274
7725,0.20596297,1,DRUSEN,1,0,0.7611886262893677
7726,0.22098501,1,DRUSEN,1,0,0.7222460508346558
7728,0.107720554,1,DRUSEN,1,0,0.7340753078460693
7729,0.5971907,1,DRUSEN,2,1,0.5956002473831177
7730,0.519992,1,DRUSEN,2,1,0.6017323732376099
7731,0.24855804,1,DRUSEN,1,0,0.6298676133155823
7733,0.42473552,1,DRUSEN,1,0,0.5219196677207947
7734,0.3139587,0,DRUSEN,1,0,0.11255718022584915
7741,0.5290471,1,DRUSEN,2,1,0.7703267931938171
7742,0.44315356,1,DRUSEN,1,0,0.7516713738441467
7745,0.4846495,1,DRUSEN,1,0,0.7666381001472473
7748,0.63522315,1,DRUSEN,2,1,0.5178757905960083
7749,0.15670744,1,DRUSEN,1,0,0.7731176614761353
7751,0.44029176,1,DRUSEN,1,0,0.7888102531433105
7752,0.34872222,1,DRUSEN,1,0,0.8146612048149109
7753,0.55958855,1,DRUSEN,2,1,0.46023231744766235
7754,0.3208199,1,DRUSEN,1,0,0.7919573783874512
7756,0.16173181,1,DRUSEN,1,0,0.7980074286460876
7757,0.3850366,0,DRUSEN,1,0,0.22689276933670044
7760,0.22723094,1,DRUSEN,1,0,0.8036719560623169
7763,0.6838376,1,DRUSEN,2,1,0.7748339176177979
7765,0.6684087,1,DRUSEN,2,1,0.7459972500801086
7768,1.0046979,0,DRUSEN,2,1,0.06182276830077171
7771,0.34844348,1,DRUSEN,1,0,0.6589357256889343
7772,0.17376286,1,DRUSEN,1,0,0.6180917024612427
7774,0.32198888,1,DRUSEN,1,0,0.3892282247543335
7777,0.4250505,1,DRUSEN,1,0,0.7352749109268188
7778,0.70250154,1,DRUSEN,2,1,0.5497969388961792
7781,0.3735891,1,DRUSEN,1,0,0.8037158250808716
7783,0.42352748,1,DRUSEN,1,0,0.5676396489143372
7787,0.29438233,1,DRUSEN,1,0,0.8176616430282593
7796,0.33797362,1,DRUSEN,1,0,0.6180282831192017
7799,0.56956124,1,DRUSEN,2,1,0.4255330562591553
7801,0.3820259,1,DRUSEN,1,0,0.5158097147941589
7803,0.26496714,1,DRUSEN,1,0,0.5744874477386475
7804,0.4246232,1,DRUSEN,1,0,0.6415187120437622
7805,0.69651324,1,DRUSEN,2,1,0.7833759188652039
7806,0.46904334,1,DRUSEN,1,0,0.5364106893539429
7807,0.19538721,1,DRUSEN,1,0,0.7526496648788452
7815,0.6487786,1,DRUSEN,2,1,0.7282535433769226
7817,0.55907756,1,DRUSEN,2,1,0.6840074062347412
7820,0.54268146,0,DRUSEN,1,0,0.5998618602752686
7822,0.46528587,1,DRUSEN,1,0,0.758209764957428
7825,0.55935556,1,DRUSEN,2,1,0.6117183566093445
7826,0.30745536,1,DRUSEN,1,0,0.6466976404190063
7827,0.64482665,1,DRUSEN,2,1,0.5339438319206238
7829,0.27492025,1,DRUSEN,1,0,0.6653997302055359
7837,0.22951065,1,DRUSEN,1,0,0.5593230128288269
7838,0.70234525,0,DRUSEN,2,1,0.6348013281822205
7839,0.557866,1,DRUSEN,1,0,0.3247462809085846
7840,0.30055442,1,DRUSEN,1,0,0.795885443687439
7846,0.606921,1,DRUSEN,2,1,0.5956514477729797
7847,0.17223094,1,DRUSEN,1,0,0.4981963038444519
7849,0.63601804,1,DRUSEN,2,1,0.6780506372451782
7851,0.57027364,0,DRUSEN,2,1,0.5214899778366089
7857,0.30674842,1,DRUSEN,1,0,0.7662941813468933
7860,0.34157348,1,DRUSEN,1,0,0.694990336894989
7863,0.4711857,1,DRUSEN,1,0,0.6276547312736511
7864,0.59133124,1,DRUSEN,2,1,0.6751388311386108
7867,0.078409344,1,DRUSEN,1,0,0.7375515699386597
7868,0.4194932,1,DRUSEN,1,0,0.6685421466827393
7874,0.30611393,1,DRUSEN,1,0,0.7561755776405334
7875,0.25681365,1,DRUSEN,1,0,0.5029322504997253
7878,0.15706742,1,DRUSEN,1,0,0.6926575303077698
7881,0.15182857,1,DRUSEN,1,0,0.5507463216781616
7882,0.3883515,1,DRUSEN,1,0,0.5517144799232483
7884,0.47024012,1,DRUSEN,1,0,0.5069026947021484
7885,0.45122465,1,DRUSEN,1,0,0.7703580856323242
7889,0.7337981,0,DRUSEN,2,1,0.7936623692512512
7891,0.13803367,1,DRUSEN,1,0,0.6366777420043945
7894,0.17731328,1,DRUSEN,1,0,0.7333224415779114
7900,0.3108093,1,DRUSEN,1,0,0.6467780470848083
7901,0.2559822,1,DRUSEN,1,0,0.6057347059249878
7906,0.7143351,1,DRUSEN,2,1,0.549496591091156
7908,0.54896283,1,DRUSEN,2,1,0.5618253946304321
7920,0.41489607,1,DRUSEN,1,0,0.7385265827178955
7923,0.34113342,1,DRUSEN,1,0,0.5984798073768616
7924,0.24948423,1,DRUSEN,1,0,0.4866347014904022
7925,0.28013942,1,DRUSEN,1,0,0.7501009106636047
7926,0.7165853,1,DRUSEN,2,1,0.861703634262085
7930,0.14799061,1,DRUSEN,1,0,0.756374716758728
7932,0.41726142,1,DRUSEN,1,0,0.5297918319702148
7933,0.304975,1,DRUSEN,1,0,0.6495783925056458
7934,0.19119582,1,DRUSEN,1,0,0.689878523349762
7935,0.10840663,0,DRUSEN,1,0,0.45743685960769653
7938,0.7394833,0,DRUSEN,2,1,0.8441287279129028
7939,0.25024486,1,DRUSEN,1,0,0.6678552627563477
7940,0.40972593,1,DRUSEN,1,0,0.23788031935691833
7944,0.46804023,1,DRUSEN,1,0,0.6358090043067932
7945,0.391138,1,DRUSEN,1,0,0.8608638048171997
7947,0.053459182,1,DRUSEN,1,0,0.6328606009483337
7949,0.56382567,1,DRUSEN,2,1,0.5648386478424072
7953,0.3233873,1,DRUSEN,1,0,0.7789369225502014
7956,0.33197188,1,DRUSEN,1,0,0.6681467294692993
7959,0.41451648,1,DRUSEN,1,0,0.4791901707649231
7960,0.1506654,1,DRUSEN,1,0,0.6709757447242737
7963,0.3356474,1,DRUSEN,1,0,0.49798616766929626
7964,0.4308657,1,DRUSEN,1,0,0.785912036895752
7965,0.58908296,1,DRUSEN,2,1,0.792256236076355
7966,0.63077426,1,DRUSEN,2,1,0.4275735318660736
7968,0.23984675,1,DRUSEN,1,0,0.5266585350036621
7969,0.11197236,1,DRUSEN,1,0,0.5362204313278198
7973,0.19497456,1,DRUSEN,1,0,0.6692849397659302
7974,0.42742926,1,DRUSEN,1,0,0.7788320779800415
7975,0.21740444,1,DRUSEN,1,0,0.5498971343040466
7976,0.28292194,1,DRUSEN,1,0,0.5138989686965942
7977,0.24298553,1,DRUSEN,1,0,0.6166868209838867
7978,0.7123051,1,DRUSEN,2,1,0.7047412395477295
7981,0.2359162,1,DRUSEN,1,0,0.7843999266624451
7986,0.41214406,1,DRUSEN,1,0,0.41888687014579773
7988,0.19925173,0,DRUSEN,1,0,0.23319120705127716
7998,0.14066802,1,DRUSEN,1,0,0.44898098707199097
8000,0.2859756,1,DRUSEN,1,0,0.8299383521080017
8002,0.37946984,1,DRUSEN,1,0,0.7327297329902649
8003,0.40102592,1,DRUSEN,1,0,0.7486636638641357
8005,0.23799792,1,DRUSEN,1,0,0.663786768913269
8006,0.3137635,1,DRUSEN,1,0,0.6682526469230652
8008,0.26554325,1,DRUSEN,1,0,0.5448563098907471
8009,0.19803306,1,DRUSEN,1,0,0.5512279272079468
8014,0.21877232,1,DRUSEN,1,0,0.7652957439422607
8020,0.45159012,1,DRUSEN,1,0,0.6774189472198486
8021,0.35392174,1,DRUSEN,1,0,0.6256647109985352
8022,0.07570461,1,DRUSEN,1,0,0.5430170893669128
8023,0.06481773,1,DRUSEN,1,0,0.7742581367492676
8024,0.33230427,1,DRUSEN,1,0,0.5539813041687012
